hash,label,value_eth,is_zero_value,gas_price_gwei,gas_used,gas_limit,gas_efficiency,hour_sin,hour_cos,is_weekend,is_contract_call,input_len_bytes,is_error,nonce,is_first_tx,is_self_tx,sender_tx_count,sender_avg_value_eth,sender_error_rate,sender_avg_gas_eff,sender_unique_to,method_id_frequency
0x76bda8e6e1e43bbc26c7faaf72353ce102a82ded8460e78e1fce88eb7745a1d7,0,-0.03310854470201271,-1.4495041220981655,-0.12099260106450208,-0.6306704534913524,-0.6288544585483801,1.5400539842935874,1.3257425340308808,0.1488101775910688,-0.3349320635285418,-1.956495352876982,-0.340564886040554,-0.13083603390805165,-0.21678074932673955,-0.24387965029906675,-0.019884180552221426,0.9770730455037842,-0.09613473481803853,-0.1727673442564212,1.6188069913064087,4.090012085693472,0.9035078756912958
0x8bf327f555ff916cd155a9eaf2cebb96c34b46b7033fc63f695c22562c55df88,1,-0.033172852131686664,-1.4495041220981655,0.17965207242014897,-0.6306704534913524,-0.6288544585483801,1.5400539842935874,-0.15979824444275229,1.5306616519387368,-0.3349320635285418,-1.956495352876982,-0.340564886040554,-0.13083603390805165,-0.4778623909336702,-0.24387965029906675,-0.019884180552221426,-0.8703919727486479,-0.09634406901777559,-0.1727673442564212,0.6396342352411789,-0.5242640983424037,0.9035078756912958
0xc6fc71b0d5bf2692147a5e2b1804dd3304df9190bc1775a27f46828103855a1d,0,-0.033172852131686664,0.689891104657567,-0.20437101580860303,-0.43239009998122824,-0.44202186937436594,-0.1770363656892418,1.126717808073125,0.8397359147649028,-0.3349320635285418,0.511118004205593,-0.2763568601877976,-0.13083603390805165,-0.4778619105578033,-0.24387965029906675,-0.019884180552221426,-0.8703919727486479,-0.09634406901777559,-0.1727673442564212,0.6396342352411789,-0.5242640983424037,-0.9271588888157072
0x5b604c0f22419783bc8629712fd1286e84ede7ac7cb77c7b205a562b5848a4a4,0,-0.033172852131686664,0.689891104657567,-0.1814359091405775,-0.3007061165843649,-0.1148651041947966,-0.8894860209919477,0.5829721447940642,-1.0479083034509924,-0.3349320635285418,0.511118004205593,-0.2763568601877976,-0.13083603390805165,1.679190500861613,-0.24387965029906675,-0.019884180552221426,1.2219569716768337,-0.09551300735572187,-0.1727673442564212,-1.2158792916545735,0.9696247307413517,1.2455514088593145
0x49d658d5efd117985d65d572702dfaa999ca7e6be55f39b0695316c08d2086b8,0,-0.033172852131686664,0.689891104657567,-0.15635905436946088,-0.44180224103256827,-0.4510266568957333,-0.1570269054273385,0.22468800130264915,-1.1859558495769695,-0.3349320635285418,0.511118004205593,-0.2763568601877976,-0.13083603390805165,-0.47786287130953714,4.1003831142684986,-0.019884180552221426,-0.8703919727486479,-0.09634406901777559,-0.1727673442564212,0.6396342352411789,-0.5242640983424037,1.2455514088593145
0xd968ae5918c30f10f1cdbfccf0149c67aa5baa85942e8a8c04836bcb20491456,0,-0.033172852131686664,0.689891104657567,-0.1765632639455546,-0.5009486357123348,-0.5362345232470349,0.3828137514990389,-1.5947204483760022,-0.20883930147310495,-0.3349320635285418,0.511118004205593,-0.2763568601877976,-0.13083603390805165,-0.4737611819697908,-0.24387965029906675,-0.019884180552221426,1.013913990149287,0.16270248219198352,-0.13736921691999102,0.7088188545755543,0.22538663654201704,1.2455514088593145
0xda6f17931cc36264103dcba56b6bf04472b08dc3b06b4455df4be20e4df718ae,0,-0.0331544802072387,-1.4495041220981655,-0.18229114074028274,-0.6302404968818642,-0.6229268651599585,1.2118530047802456,0.22468800130264874,1.483576204759107,-0.3349320635285418,-1.956495352876982,-0.340564886040554,-0.13083603390805165,-0.47786287130953714,4.1003831142684986,-0.019884180552221426,-0.8703919727486479,-0.09634406901777559,-0.1727673442564212,0.6396342352411789,-0.5242640983424037,0.9035078756912958
0xab9d74740ecfae46dd106120d550bcda7a56c039d5972dd7403e59c00578c9c4,0,-0.033172852131686664,0.689891104657567,-0.20260985163388445,-0.3008937340139597,-0.5179852672542465,1.495679163399142,0.22468800130264915,-1.1859558495769695,-0.3349320635285418,0.511118004205593,-0.2763568601877976,-0.13083603390805165,-0.47643255216576547,-0.24387965029906675,-0.019884180552221426,-0.831383913712233,-0.09634406901777559,-0.1727673442564212,1.5727626548339337,-0.5188514576573175,1.2455514088593145
0xd40699e91e2570f879a938d7a8526b252db3e741a92551ba188f7c7250c8c3bb,0,-0.033172852131686664,0.689891104657567,-0.04549001539717843,-0.30934433573862635,-0.445516572259018,0.4297194594719484,-1.2102342026306014,1.125926725694933,-0.3349320635285418,0.511118004205593,-0.18571023545449436,-0.13083603390805165,0.6088330867689788,-0.24387965029906675,-0.019884180552221426,1.5947006469136882,0.17376023621202957,-0.1457055070132804,-0.35525225330616844,-0.2806952675135305,-1.0013427707761215
0x3fd204a84bd6f0a1b3f9e611dabb96e18e4eda3552f3586e152d3d54719812dc,0,-0.033172852131686664,0.689891104657567,0.25254643605443333,-0.1868145194274102,-0.2963937858934318,-0.09999832637668082,0.8906377137450966,-0.8283063705127958,-0.3349320635285418,0.511118004205593,-0.2763568601877976,-0.13083603390805165,-0.4755628316586962,-0.24387965029906675,-0.019884180552221426,1.3454824919588146,-0.09625654532495265,-0.1326287052434603,-0.7099699525128006,0.7016990168295911,1.2455514088593145
